ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2014,4.44,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,1997,20,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,1998,21.43,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,1999,12.2,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2000,25.64,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2001,15,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour | Break in series: Methodology revised,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2002,11.9,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2003,18.6,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour | Break in series: Methodology revised,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2004,22.5,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2005,15.38,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2006,20.45,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2007,16.33,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2008,20.37,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2009,18.97,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2010,23.81,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2011,22.06,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2012,25.33,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2013,21.33,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2014,20.51,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2007,10.65,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 1. Managers,2007,23.52,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 2. Professionals,2007,13.36,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 3. Technicians and associate professionals,2007,-0.47,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 4. Clerical support workers,2007,10.5,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 5. Service and sales workers,2007,28.33,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2007,15.31,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 7. Craft and related trades workers,2007,29.05,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2007,25.68,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 9. Elementary occupations,2007,9.54,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2008,11.74,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 1. Managers,2008,29.77,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 2. Professionals,2008,14.17,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 3. Technicians and associate professionals,2008,-2.08,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 4. Clerical support workers,2008,12.39,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 5. Service and sales workers,2008,24.27,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2008,10.2,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 7. Craft and related trades workers,2008,29.6,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2008,25.13,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 9. Elementary occupations,2008,9.76,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2009,9.67,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 1. Managers,2009,16.98,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 2. Professionals,2009,6.42,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 3. Technicians and associate professionals,2009,-0.16,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 4. Clerical support workers,2009,9.18,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 5. Service and sales workers,2009,24.76,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2009,14.92,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 7. Craft and related trades workers,2009,28.09,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2009,28.33,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 9. Elementary occupations,2009,10.92,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2011,9.58,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 1. Managers,2011,23.27,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 2. Professionals,2011,8.69,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 3. Technicians and associate professionals,2011,11.44,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 4. Clerical support workers,2011,4.87,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 5. Service and sales workers,2011,20.68,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2011,8.6,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 7. Craft and related trades workers,2011,22.74,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2011,24.81,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 9. Elementary occupations,2011,2.63,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2012,8.8,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 1. Managers,2012,28.35,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 2. Professionals,2012,9.72,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 3. Technicians and associate professionals,2012,9.74,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 4. Clerical support workers,2012,10.23,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 5. Service and sales workers,2012,21.2,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2012,7.57,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 7. Craft and related trades workers,2012,20.58,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2012,23.92,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 9. Elementary occupations,2012,4.34,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2013,10.34,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 1. Managers,2013,26.8,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 2. Professionals,2013,9.57,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 3. Technicians and associate professionals,2013,10.66,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 4. Clerical support workers,2013,7.26,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 5. Service and sales workers,2013,19.66,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2013,18.18,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 7. Craft and related trades workers,2013,20.16,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2013,26.83,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 9. Elementary occupations,2013,3.55,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2015,9.59,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 1. Managers,2015,12.32,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 2. Professionals,2015,9.99,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 3. Technicians and associate professionals,2015,13.62,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 4. Clerical support workers,2015,3.21,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 5. Service and sales workers,2015,20.29,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2015,6.78,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 7. Craft and related trades workers,2015,17.56,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2015,23.51,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 9. Elementary occupations,2015,1.16,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2016,8.54,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 1. Managers,2016,17.71,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 2. Professionals,2016,6.64,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 3. Technicians and associate professionals,2016,13.29,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): 4. Clerical support workers,2016,5.56,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
