"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,17.1,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,10.5,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,32.6,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,14.6,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,34.4,,
"NLD","Netherlands","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,14.5,,
"NLD","Netherlands","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,64.1,,
"NZL","New Zealand","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,9.8,,
"NZL","New Zealand","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,29.9,,
"NOR","Norway","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,10.2,,
"NOR","Norway","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,29.6,,
"POL","Poland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,5.4,,
"POL","Poland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,12.1,,
"PRT","Portugal","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,7.7,,
"PRT","Portugal","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,15.6,,
"SVK","Slovak Republic","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,5.5,,
"SVK","Slovak Republic","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,8.3,,
"ESP","Spain","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,4.1,,
"ESP","Spain","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,19.4,,
"SWE","Sweden","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,7.7,,
"SWE","Sweden","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,15.2,,
"CHE","Switzerland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,11.8,,
"CHE","Switzerland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,53.6,,
"TUR","Turkey","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,12.3,,
"TUR","Turkey","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,26.8,,
"GBR","United Kingdom","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,13.6,,
"GBR","United Kingdom","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,43,,
"USA","United States","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,6,,
"USA","United States","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,14.9,,
"BRA","Brazil","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,11.9,,
"BRA","Brazil","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,30.5,,
"CHL","Chile","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,12,,
"CHL","Chile","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,27.7,,
"COL","Colombia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,9.1,,
"COL","Colombia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,8.6,,
"COL","Colombia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,34.2,,
"COL","Colombia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,34.3,,
"CRI","Costa Rica","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,11.4,,
"CRI","Costa Rica","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,34.1,,
"EST","Estonia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,8.3,,
"EST","Estonia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,9.9,,
"ISR","Israel","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,7.4,,
"ISR","Israel","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,26.6,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,6,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,10.7,,
"LTU","Lithuania","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,5.6,,
"LTU","Lithuania","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,11.8,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,2,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,8.8,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,5.4,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,4.2,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,4.5,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,5.3,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,8.9,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,23,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,12.7,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,9,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,9.5,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,10.2,,
"SVN","Slovenia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,8,,
"SVN","Slovenia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,13.6,,
"ZAF","South Africa","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","5564","55-64","2016","2016","PC","Percentage","0","Units",,,6.8,,
"ZAF","South Africa","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","5564","55-64","2016","2016","PC","Percentage","0","Units",,,17.5,,
"AUS","Australia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,15,,
"AUS","Australia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,38,,
"AUT","Austria","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,8.6,,
"AUT","Austria","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,34.7,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6.6,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,27.8,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,12.7,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,26.2,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,2.7,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,8.7,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,15.6,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,25.3,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,10.9,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,17.4,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,7,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,22.1,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9.4,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,36.8,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,7.2,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,16.4,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,2.3,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.1,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.7,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,24.5,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.1,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,33.3,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,8.3,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,32.4,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.5,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,36.7,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,7.3,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,16.9,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,4.7,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,26.1,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.5,,
"MEX","Mexico","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,26.4,,
"NLD","Netherlands","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,18.9,,
"NLD","Netherlands","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,58.6,,
"NZL","New Zealand","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.6,,
"NZL","New Zealand","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,31.7,,
"NOR","Norway","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.8,,
"NOR","Norway","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,27.6,,
"POL","Poland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,3.4,,
"POL","Poland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9.5,,
"PRT","Portugal","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.1,,
"PRT","Portugal","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,10.5,,
"SVK","Slovak Republic","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,4.1,,
"SVK","Slovak Republic","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,7.9,,
"ESP","Spain","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6.7,,
"ESP","Spain","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,22.1,,
"SWE","Sweden","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,10.4,,
"SWE","Sweden","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,17.5,,
"CHE","Switzerland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.3,,
"CHE","Switzerland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,44.5,,
"TUR","Turkey","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.9,,
"TUR","Turkey","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,17.9,,
"GBR","United Kingdom","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.5,,
"GBR","United Kingdom","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,36.9,,
"USA","United States","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,8.5,,
"USA","United States","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,17.7,,
"CHL","Chile","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,12.5,,
"CHL","Chile","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,24.9,,
"COL","Colombia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,8.5,,
"COL","Colombia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,26.1,,
"CRI","Costa Rica","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,10.1,,
"CRI","Costa Rica","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,27.5,,
"EST","Estonia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5,,
"EST","Estonia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.4,,
"ISR","Israel","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9,,
"ISR","Israel","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,22.4,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,4.4,,
"LVA","Latvia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9.2,,
"LTU","Lithuania","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,4.7,,
"LTU","Lithuania","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9.4,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,2.4,,
"RUS","Russia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,4.6,,
"SVN","Slovenia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6.3,,
"SVN","Slovenia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,12,,
"ZAF","South Africa","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.9,,
"ZAF","South Africa","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,12.8,,
"OAVG","OECD - Average","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,9.5,,
"OAVG","OECD - Average","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9.3,,
"OAVG","OECD - Average","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,25.8,,
"OAVG","OECD - Average","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,25.5,,
"AUS","Australia","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,42.7,,
"AUS","Australia","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,57,,
"AUT","Austria","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,16.3,,
"AUT","Austria","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,28.8,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,13.8,,
"BEL","Belgium","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,33.7,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,41.6,,
"CAN","Canada","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,56.7,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,8.4,,
"CZE","Czech Republic","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,17.9,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,58.1,,
"DNK","Denmark","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,73.9,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,28.5,,
"FIN","Finland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,47.7,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,14.1,,
"FRA","France","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,28.2,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,19.2,,
"DEU","Germany","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,27.6,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,18.3,,
"GRC","Greece","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,32.7,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,4.3,,
"HUN","Hungary","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,5.8,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,38.6,,
"ISL","Iceland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,52.5,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,35,,
"IRL","Ireland","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,47.9,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,18,,
"ITA","Italy","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,39.1,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,31.6,,
"JPN","Japan","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,36.2,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,27.7,,
"KOR","Korea","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,26.9,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","MEN","Men","1524","15-24","2017","2017","PC","Percentage","0","Units",,,15.8,,
"LUX","Luxembourg","EMP5","Share of employed in part-time employment, by sex and age group","WOMEN","Women","1524","15-24","2017","2017","PC","Percentage","0","Units",,,24.6,,
