"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,68.8,,
"NLD","Netherlands","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,41.8,,
"NZL","New Zealand","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,83,,
"NZL","New Zealand","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,56.6,,
"NOR","Norway","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,69.7,,
"NOR","Norway","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,57.3,,
"POL","Poland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,73.4,,
"POL","Poland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,53.2,,
"PRT","Portugal","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,68.3,,
"PRT","Portugal","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,57.1,,
"SVK","Slovak Republic","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,71.5,,
"SVK","Slovak Republic","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,53.2,,
"ESP","Spain","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,64.8,,
"ESP","Spain","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,44.9,,
"SWE","Sweden","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,73.3,,
"SWE","Sweden","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,62.9,,
"CHE","Switzerland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,82.7,,
"CHE","Switzerland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,53.7,,
"TUR","Turkey","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,87.1,,
"TUR","Turkey","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,30.6,,
"GBR","United Kingdom","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,80.4,,
"GBR","United Kingdom","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,53.4,,
"USA","United States","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,75,,
"USA","United States","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,57.1,,
"BRA","Brazil","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,79.5,,
"BRA","Brazil","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,48.9,,
"CHL","Chile","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,81,,
"CHL","Chile","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,49.9,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,86.9,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,43.5,,
"EST","Estonia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,75.3,,
"EST","Estonia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,62.7,,
"ISR","Israel","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,79.4,,
"ISR","Israel","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,58.5,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,69.9,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,61.6,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,66.8,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,61.2,,
"SVN","Slovenia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,69.7,,
"SVN","Slovenia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,57.1,,
"ZAF","South Africa","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,57,,
"ZAF","South Africa","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,38.2,,
"OAVG","OECD - Average","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,73.9,,
"OAVG","OECD - Average","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,50.7,,
"AUS","Australia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,77.2,,
"AUS","Australia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,52.1,,
"AUT","Austria","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,76.7,,
"AUT","Austria","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,53.5,,
"BEL","Belgium","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,67.2,,
"BEL","Belgium","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,48.2,,
"CZE","Czech Republic","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,82.7,,
"CZE","Czech Republic","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,60.1,,
"DNK","Denmark","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,67.7,,
"DNK","Denmark","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,54.6,,
"FIN","Finland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,68.4,,
"FIN","Finland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,59.1,,
"FRA","France","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,68,,
"FRA","France","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,52.4,,
"DEU","Germany","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,76.9,,
"DEU","Germany","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,53.2,,
"GRC","Greece","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,67.7,,
"GRC","Greece","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,41.7,,
"HUN","Hungary","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,73.7,,
"HUN","Hungary","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,56.3,,
"ISL","Iceland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,96.4,,
"ISL","Iceland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,71.7,,
"IRL","Ireland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,70.8,,
"IRL","Ireland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,46.5,,
"ITA","Italy","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,66.6,,
"ITA","Italy","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,38.7,,
"KOR","Korea","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,87.1,,
"KOR","Korea","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,57.7,,
"LUX","Luxembourg","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,71.1,,
"LUX","Luxembourg","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,51.4,,
"MEX","Mexico","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,91.3,,
"MEX","Mexico","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,42.6,,
"NLD","Netherlands","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,69.8,,
"NLD","Netherlands","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,42.5,,
"NZL","New Zealand","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,84.5,,
"NZL","New Zealand","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,56.7,,
"NOR","Norway","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,69,,
"NOR","Norway","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,57.2,,
"POL","Poland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,75.1,,
"POL","Poland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,54.7,,
"PRT","Portugal","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,70.4,,
"PRT","Portugal","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,58.1,,
"SVK","Slovak Republic","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,73.2,,
"SVK","Slovak Republic","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,54.4,,
"ESP","Spain","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,66.3,,
"ESP","Spain","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,46.2,,
"SWE","Sweden","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,74,,
"SWE","Sweden","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,63.8,,
"CHE","Switzerland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,82.5,,
"CHE","Switzerland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,54.5,,
"TUR","Turkey","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,86.1,,
"TUR","Turkey","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,31.8,,
"GBR","United Kingdom","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,80.6,,
"GBR","United Kingdom","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,54.5,,
"USA","United States","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,75.6,,
"USA","United States","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,57.6,,
"BRA","Brazil","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,77.7,,
"BRA","Brazil","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,49,,
"CHL","Chile","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2014","2014","PC","Percentage","0","Units",,,81.2,,
"CHL","Chile","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,79.5,,
"CHL","Chile","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2014","2014","PC","Percentage","0","Units",,,49.6,,
"CHL","Chile","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,49.8,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,97.1,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,96.2,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,55.3,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,55.8,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,86.1,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,43.6,,
"EST","Estonia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,74.8,,
"EST","Estonia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,63.6,,
"ISR","Israel","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,79.5,,
"ISR","Israel","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,59,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,69.2,,
"LVA","Latvia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,63.3,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,68.7,,
"LTU","Lithuania","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,63,,
"SVN","Slovenia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,69.7,,
"SVN","Slovenia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,58,,
"ZAF","South Africa","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,56.1,,
"ZAF","South Africa","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,38.7,,
"OAVG","OECD - Average","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,74.6,,
"OAVG","OECD - Average","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,51.4,,
"AUS","Australia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,77.5,,
"AUS","Australia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,52.4,,
"AUT","Austria","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,77.2,,
"AUT","Austria","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,54,,
"BEL","Belgium","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,68.9,,
"BEL","Belgium","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,48.2,,
"CZE","Czech Republic","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,84.1,,
"CZE","Czech Republic","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,61.8,,
"DNK","Denmark","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,67.5,,
"DNK","Denmark","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,54.8,,
"FIN","Finland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,68.9,,
"FIN","Finland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,58.5,,
"FRA","France","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,68.6,,
"FRA","France","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,52.8,,
"DEU","Germany","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,76.9,,
"DEU","Germany","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,54.1,,
"GRC","Greece","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,69.3,,
"GRC","Greece","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,42.5,,
"HUN","Hungary","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,75.9,,
"HUN","Hungary","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,58.7,,
"ISL","Iceland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,94.5,,
"ISL","Iceland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,72.9,,
"IRL","Ireland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,72.7,,
"IRL","Ireland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,48.5,,
"ITA","Italy","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,67.5,,
"ITA","Italy","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,39.4,,
"KOR","Korea","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,86.9,,
"KOR","Korea","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,57,,
"LUX","Luxembourg","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,70.3,,
"LUX","Luxembourg","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,51.4,,
"MEX","Mexico","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,91.8,,
"MEX","Mexico","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,43.2,,
"NLD","Netherlands","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,70.3,,
"NLD","Netherlands","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,43.6,,
"NZL","New Zealand","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,85.5,,
"NZL","New Zealand","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,58.4,,
"POL","Poland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,76.6,,
"POL","Poland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,56.2,,
"PRT","Portugal","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,73.8,,
"PRT","Portugal","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,59.7,,
"SVK","Slovak Republic","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,73.5,,
"SVK","Slovak Republic","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,56.5,,
"ESP","Spain","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,67.9,,
"ESP","Spain","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,47.9,,
"SWE","Sweden","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,74.3,,
"SWE","Sweden","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,64.6,,
"CHE","Switzerland","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,82.7,,
"CHE","Switzerland","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,55,,
"TUR","Turkey","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,86.3,,
"TUR","Turkey","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,32.3,,
"GBR","United Kingdom","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,81.1,,
"GBR","United Kingdom","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,55,,
"USA","United States","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,76.2,,
"USA","United States","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,58.1,,
"CHL","Chile","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,78.8,,
"CHL","Chile","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,49.6,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,95,,
"COL","Colombia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,55.4,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,86.9,,
"CRI","Costa Rica","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,42.4,,
"EST","Estonia","EMP7","Full-time equivalent employment rate, by sex","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,76.9,,
"EST","Estonia","EMP7","Full-time equivalent employment rate, by sex","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,63.5,,
